Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Paul,2020-07-21 08:25:54,00:21:13,,Community: Season 3: Competitive Ecology (Episode 3),,Chrome PC (Cadmium),00:21:27,Not latest view,RO (Romania)
Paul,2020-07-21 08:25:46,00:00:04,,Community: Season 3: Geography of Global Conflict (Episode 2),,Chrome PC (Cadmium),00:00:04,Not latest view,RO (Romania)
Paul,2020-07-20 19:49:32,00:20:55,,Community: Season 3: Geography of Global Conflict (Episode 2),,Chrome PC (Cadmium),00:21:16,Not latest view,RO (Romania)
Paul,2020-07-20 19:28:09,00:21:22,Autoplayed: user action: None; ,Community: Season 3: Biology 101 (Episode 1),,Chrome PC (Cadmium),00:21:23,Not latest view,RO (Romania)
Paul,2020-07-20 19:25:04,00:03:01,,Community: Season 2: For a Few Paintballs More (Episode 23),,Chrome PC (Cadmium),00:20:28,Not latest view,RO (Romania)
Paul,2020-07-20 18:11:39,00:17:27,,Community: Season 2: For a Few Paintballs More (Episode 23),,Chrome PC (Cadmium),00:17:27,Not latest view,RO (Romania)
Paul,2020-07-20 18:11:32,00:00:01,,Community: Season 2: A Fist Full of Paintballs (Episode 22),,Chrome PC (Cadmium),00:00:01,Not latest view,RO (Romania)
Paul,2020-07-20 14:44:36,00:20:51,Autoplayed: user action: Unspecified; ,Community: Season 2: A Fist Full of Paintballs (Episode 22),,Chrome PC (Cadmium),00:20:52,Not latest view,RO (Romania)
Paul,2020-07-20 14:25:05,00:19:29,Autoplayed: user action: None; ,Community: Season 2: Applied Anthropology and Culinary Arts (Episode 21),,Chrome PC (Cadmium),00:19:50,Not latest view,RO (Romania)
Paul,2020-07-20 14:04:33,00:20:31,Autoplayed: user action: None; ,Community: Season 2: Paradigms of Human Memory (Episode 20),,Chrome PC (Cadmium),00:20:52,Not latest view,RO (Romania)
Paul,2020-07-20 13:46:19,00:18:13,,Community: Season 2: Competitive Wine Tasting (Episode 19),,Chrome PC (Cadmium),00:21:07,Not latest view,RO (Romania)
Paul,2020-07-20 11:57:36,00:02:53,Autoplayed: user action: None; ,Community: Season 2: Competitive Wine Tasting (Episode 19),,Chrome PC (Cadmium),00:02:54,Not latest view,RO (Romania)
Paul,2020-07-20 11:37:02,00:20:32,,Community: Season 2: Critical Film Studies (Episode 18),,Chrome PC (Cadmium),00:20:36,Not latest view,RO (Romania)
Paul,2020-07-20 08:04:06,00:00:03,,Community: Season 2: Critical Film Studies (Episode 18),,Chrome PC (Cadmium),00:00:04,Not latest view,RO (Romania)
Paul,2020-07-20 07:31:18,00:21:15,Autoplayed: user action: None; ,Community: Season 2: Custody Law and Eastern European Diplomacy (Episode 17),,Chrome PC (Cadmium),00:21:17,Not latest view,RO (Romania)
Paul,2020-07-20 07:10:36,00:20:41,Autoplayed: user action: None; ,Community: Season 2: Intro to Political Science (Episode 16),,Chrome PC (Cadmium),00:20:42,Not latest view,RO (Romania)
Paul,2020-07-20 07:03:46,00:06:49,,Community: Season 2: Intermediate Documentary Filmmaking (Episode 15),,Chrome PC (Cadmium),00:21:05,Not latest view,RO (Romania)
Paul,2020-07-20 06:12:21,00:02:18,,Community: Season 2: Intermediate Documentary Filmmaking (Episode 15),,Chrome PC (Cadmium),00:14:16,Not latest view,RO (Romania)
Paul,2020-07-20 05:21:08,00:11:57,Autoplayed: user action: None; ,Community: Season 2: Intermediate Documentary Filmmaking (Episode 15),,Chrome PC (Cadmium),00:11:58,Not latest view,RO (Romania)
Paul,2020-07-20 04:59:58,00:21:09,Autoplayed: user action: None; ,Community: Season 2: Early 21st Century Romanticism (Episode 14),,Chrome PC (Cadmium),00:21:10,Not latest view,RO (Romania)
Paul,2020-07-20 04:42:43,00:17:14,,Community: Season 2: Celebrity Pharmacology (Episode 13),,Chrome PC (Cadmium),00:20:42,Not latest view,RO (Romania)
Paul,2020-07-19 18:54:36,00:03:27,Autoplayed: user action: None; ,Community: Season 2: Celebrity Pharmacology (Episode 13),,Chrome PC (Cadmium),00:03:28,Not latest view,RO (Romania)
Paul,2020-07-19 18:33:19,00:21:16,Autoplayed: user action: None; ,Community: Season 2: Asian Population Studies (Episode 12),,Chrome PC (Cadmium),00:21:17,Not latest view,RO (Romania)
Paul,2020-07-19 18:11:53,00:21:25,Autoplayed: user action: None; ,Community: Season 2: Abed's Uncontrollable Christmas (Episode 11),,Chrome PC (Cadmium),00:21:26,Not latest view,RO (Romania)
Paul,2020-07-19 17:28:28,00:20:40,Autoplayed: user action: None; ,Community: Season 2: Mixology Certification (Episode 10),,Chrome PC (Cadmium),00:20:41,Not latest view,RO (Romania)
Paul,2020-07-19 17:07:15,00:21:12,,Community: Season 2: Conspiracy Theories and Interior Design (Episode 9),,Chrome PC (Cadmium),00:21:13,Not latest view,RO (Romania)
Paul,2020-07-19 16:46:07,00:21:07,Autoplayed: user action: None; ,Community: Season 2: Cooperative Calligraphy (Episode 8),,Chrome PC (Cadmium),00:21:08,Not latest view,RO (Romania)
Paul,2020-07-19 16:03:42,00:20:53,Autoplayed: user action: None; ,Community: Season 2: Aerodynamics of Gender (Episode 7),,Chrome PC (Cadmium),00:21:14,Not latest view,RO (Romania)
Paul,2020-07-19 15:42:27,00:21:14,,Community: Season 2: Epidemiology (Episode 6),,Chrome PC (Cadmium),00:21:15,Not latest view,RO (Romania)
Paul,2020-07-19 15:21:29,00:20:56,Autoplayed: user action: None; ,Community: Season 2: Messianic Myths and Ancient Peoples (Episode 5),,Chrome PC (Cadmium),00:20:57,Not latest view,RO (Romania)
Paul,2020-07-19 15:00:17,00:21:11,Autoplayed: user action: None; ,Community: Season 2: Basic Rocket Science (Episode 4),,Chrome PC (Cadmium),00:21:12,Not latest view,RO (Romania)
Paul,2020-07-19 14:15:52,00:21:17,Autoplayed: user action: None; ,Community: Season 2: The Psychology of Letting Go (Episode 3),,Chrome PC (Cadmium),00:21:18,Not latest view,RO (Romania)
Paul,2020-07-19 13:54:38,00:21:13,,Community: Season 2: Accounting for Lawyers (Episode 2),,Chrome PC (Cadmium),00:21:14,Not latest view,RO (Romania)
Paul,2020-07-19 13:43:40,00:10:57,,Community: Season 2: Anthropology 101 (Episode 1),,Chrome PC (Cadmium),00:21:04,Not latest view,RO (Romania)
Paul,2020-07-18 17:52:38,00:10:06,Autoplayed: user action: None; ,Community: Season 2: Anthropology 101 (Episode 1),,Chrome PC (Cadmium),00:10:07,Not latest view,RO (Romania)
Paul,2020-07-18 17:31:20,00:21:17,Autoplayed: user action: None; ,Community: Season 1: Pascal's Triangle Revisited (Episode 25),,Chrome PC (Cadmium),00:21:18,Not latest view,RO (Romania)
Paul,2020-07-18 17:10:05,00:21:15,Autoplayed: user action: None; ,Community: Season 1: English as a Second Language (Episode 24),,Chrome PC (Cadmium),00:21:16,Not latest view,RO (Romania)
Paul,2020-07-18 16:30:39,00:20:59,Autoplayed: user action: None; ,Community: Season 1: Modern Warfare (Episode 23),,Chrome PC (Cadmium),00:21:00,Not latest view,RO (Romania)
Paul,2020-07-18 16:02:33,00:21:15,Autoplayed: user action: None; ,Community: Season 1: The Art of Discourse (Episode 22),,Chrome PC (Cadmium),00:21:16,Not latest view,RO (Romania)
Paul,2020-07-18 15:41:18,00:21:14,,Community: Season 1: Contemporary American Poultry (Episode 21),,Chrome PC (Cadmium),00:21:15,Not latest view,RO (Romania)
Paul,2020-07-18 15:20:30,00:20:47,Autoplayed: user action: None; ,Community: Season 1: The Science of Illusion (Episode 20),,Chrome PC (Cadmium),00:20:48,Not latest view,RO (Romania)
Paul,2020-07-18 14:59:46,00:20:41,,Community: Season 1: Beginner Pottery (Episode 19),,Chrome PC (Cadmium),00:21:19,Not latest view,RO (Romania)
Paul,2020-07-18 14:42:42,00:17:02,,Community: Season 1: Basic Genealogy (Episode 18),,Chrome PC (Cadmium),00:20:53,Not latest view,RO (Romania)
Paul,2020-07-18 14:29:42,00:03:50,Autoplayed: user action: None; ,Community: Season 1: Basic Genealogy (Episode 18),,Chrome PC (Cadmium),00:03:51,Not latest view,RO (Romania)
Paul,2020-07-18 14:08:19,00:21:16,Autoplayed: user action: None; ,Community: Season 1: Physical Education (Episode 17),,Chrome PC (Cadmium),00:21:17,Not latest view,RO (Romania)
Paul,2020-07-18 13:47:11,00:21:07,Autoplayed: user action: None; ,Community: Season 1: Communication Studies (Episode 16),,Chrome PC (Cadmium),00:21:08,Not latest view,RO (Romania)
Paul,2020-07-18 13:25:56,00:21:15,Autoplayed: user action: None; ,Community: Season 1: Romantic Expressionism (Episode 15),,Chrome PC (Cadmium),00:21:16,Not latest view,RO (Romania)
Paul,2020-07-18 13:05:14,00:20:41,,Community: Season 1: Interpretive Dance (Episode 14),,Chrome PC (Cadmium),00:20:42,Not latest view,RO (Romania)
Paul,2020-07-18 12:34:06,00:21:07,Autoplayed: user action: None; ,Community: Season 1: Investigative Journalism (Episode 13),,Chrome PC (Cadmium),00:21:08,Not latest view,RO (Romania)
Paul,2020-07-18 12:13:10,00:20:54,Autoplayed: user action: None; ,Community: Season 1: Comparative Religion (Episode 12),,Chrome PC (Cadmium),00:21:15,Not latest view,RO (Romania)
Paul,2020-07-18 11:32:53,00:21:17,,Community: Season 1: The Politics of Human Sexuality (Episode 11),,Chrome PC (Cadmium),00:21:18,Not latest view,RO (Romania)
Paul,2020-07-17 20:34:35,00:21:18,,Community: Season 1: Environmental Science (Episode 10),,Chrome PC (Cadmium),00:21:19,Not latest view,RO (Romania)
Paul,2020-07-17 20:13:24,00:21:11,,Community: Season 1: Debate 109 (Episode 9),,Chrome PC (Cadmium),00:21:11,Not latest view,RO (Romania)
Paul,2020-07-15 20:30:48,00:21:07,,Community: Season 1: Home Economics (Episode 8),,Chrome PC (Cadmium),00:21:07,Not latest view,RO (Romania)
Paul,2020-07-15 20:26:02,00:04:41,,Community: Season 1: Introduction to Statistics (Episode 7),,Chrome PC (Cadmium),00:21:19,Not latest view,RO (Romania)
Paul,2020-07-15 18:47:52,00:16:37,Autoplayed: user action: None; ,Community: Season 1: Introduction to Statistics (Episode 7),,Chrome PC (Cadmium),00:16:38,Not latest view,RO (Romania)
Paul,2020-07-15 18:26:33,00:21:18,,"Community: Season 1: Football, Feminism and You (Episode 6)",,Chrome PC (Cadmium),00:21:18,Not latest view,RO (Romania)
Paul,2020-07-15 18:25:52,00:00:39,,Community: Season 1: Advanced Criminal Law (Episode 5),,Chrome PC (Cadmium),00:00:39,Not latest view,RO (Romania)
Paul,2020-07-10 07:29:38,00:00:21,Autoplayed: user action: None; ,Community: Season 1: Advanced Criminal Law (Episode 5),,Apple iPhone 8 Plus (GSM),00:19:19,Not latest view,RO (Romania)
Paul,2020-07-10 07:07:08,00:22:23,,Community: Season 1: Social Psychology (Episode 4),,Apple iPhone 8 Plus (GSM),00:22:23,Not latest view,RO (Romania)
Paul,2020-07-10 07:06:58,00:00:09,,Community: Season 1: Introduction to Film (Episode 3),,Apple iPhone 8 Plus (GSM),00:21:23,Not latest view,RO (Romania)
Paul,2020-07-09 20:14:41,00:01:53,,Community: Season 1: Spanish 101 (Episode 2),,Apple iPhone 8 Plus (GSM),00:21:11,Not latest view,RO (Romania)
Paul,2020-07-08 08:20:42,00:04:53,,Community: Season 1: Spanish 101 (Episode 2),,Apple iPhone 8 Plus (GSM),00:07:41,Not latest view,RO (Romania)
Paul,2020-07-02 15:24:38,00:40:53,,The Politician: Season 2: Election Day (Episode 7),,Chrome PC (Cadmium),00:42:45,00:42:45,RO (Romania)
Paul,2020-07-02 15:08:55,00:15:42,,The Politician: Season 2: What's in the Box? (Episode 6),,Chrome PC (Cadmium),00:33:18,00:33:18,RO (Romania)
Paul,2020-06-27 07:10:21,00:10:40,,The Politician: Season 2: What's in the Box? (Episode 6),,Chrome PC (Cadmium),00:17:36,Not latest view,RO (Romania)
Paul,2020-06-26 20:01:34,00:05:28,,The Politician: Season 2: What's in the Box? (Episode 6),,Chrome PC (Cadmium),00:05:34,Not latest view,RO (Romania)
Paul,2020-06-26 19:36:24,00:25:09,,The Politician: Season 2: The Voters (Episode 5),,Chrome PC (Cadmium),00:26:49,00:26:49,RO (Romania)
Paul,2020-06-26 19:26:26,00:09:57,,The Politician: Season 2: Hail Mary (Episode 4),,Chrome PC (Cadmium),00:35:40,00:35:40,RO (Romania)
Paul,2020-06-26 17:36:35,00:24:16,,The Politician: Season 2: Hail Mary (Episode 4),,Chrome PC (Cadmium),00:25:43,Not latest view,RO (Romania)
Paul,2020-06-26 13:19:09,00:00:01,,The Politician: Season 2: Hail Mary (Episode 4),,Chrome PC (Cadmium),00:00:07,Not latest view,RO (Romania)
Paul,2020-06-26 12:41:18,00:37:49,,The Politician: Season 2: Cancel Culture (Episode 3),,Chrome PC (Cadmium),00:39:17,00:39:17,RO (Romania)
Paul,2020-06-26 11:27:54,00:41:12,,The Politician: Season 2: Conscious Unthroupling (Episode 2),,Chrome PC (Cadmium),00:42:38,00:42:38,RO (Romania)
Paul,2020-06-26 10:42:30,00:32:20,,The Politician: Season 2: New York State of Mind (Episode 1),,Chrome PC (Cadmium),00:48:13,00:48:13,RO (Romania)
Paul,2020-06-22 13:47:51,00:14:34,,The Politician: Season 2: New York State of Mind (Episode 1),,Apple iPhone 8 Plus (GSM),00:15:40,Not latest view,RO (Romania)
Paul,2020-06-18 13:10:56,00:02:48,,Community: Season 1: Spanish 101 (Episode 2),,Apple iPhone 8 Plus (GSM),00:02:49,Not latest view,RO (Romania)
Paul,2020-06-18 12:46:53,00:21:16,,Community: Season 1: Community (Episode 1),,Apple iPhone 8 Plus (GSM),00:21:16,Not latest view,RO (Romania)
Paul,2020-06-06 19:01:00,01:34:46,,13 Reasons Why: Season 4: Graduation (Episode 10),,Chrome PC (Cadmium),01:35:07,01:35:07,RO (Romania)
Paul,2020-06-06 18:10:34,00:50:07,,13 Reasons Why: Season 4: Prom (Episode 9),,Chrome PC (Cadmium),00:55:57,00:55:57,RO (Romania)
Paul,2020-06-06 17:59:42,00:05:40,,13 Reasons Why: Season 4: Prom (Episode 9),,Apple iPhone 8 Plus (GSM),00:05:40,Not latest view,RO (Romania)
Paul,2020-06-06 17:15:14,00:43:51,,13 Reasons Why: Season 4: Acceptance/Rejection (Episode 8),,Apple iPhone 8 Plus (GSM),00:53:11,00:53:11,RO (Romania)
Paul,2020-06-06 16:48:12,00:07:54,,13 Reasons Why: Season 4: Acceptance/Rejection (Episode 8),,Chrome PC (Cadmium),00:09:20,Not latest view,RO (Romania)
Paul,2020-06-06 15:52:46,00:55:21,,13 Reasons Why: Season 4: College Interview (Episode 7),,Chrome PC (Cadmium),00:55:47,00:55:47,RO (Romania)
Paul,2020-06-06 14:55:11,00:57:30,Autoplayed: user action: None; ,13 Reasons Why: Season 4: Thursday (Episode 6),,Chrome PC (Cadmium),00:57:35,00:57:35,RO (Romania)
Paul,2020-06-06 13:37:54,00:53:01,,13 Reasons Why: Season 4: House Party (Episode 5),,Chrome PC (Cadmium),00:53:13,00:53:13,RO (Romania)
Paul,2020-06-06 12:34:17,00:55:02,,13 Reasons Why: Season 4: Senior Camping Trip (Episode 4),,Chrome PC (Cadmium),00:55:10,00:55:10,RO (Romania)
Paul,2020-06-06 12:28:43,00:05:31,,13 Reasons Why: Season 4: Valentine's Day (Episode 3),,Chrome PC (Cadmium),00:55:39,00:55:39,RO (Romania)
Paul,2020-06-06 09:36:17,00:50:08,,13 Reasons Why: Season 4: Valentine's Day (Episode 3),,Chrome PC (Cadmium),00:50:08,Not latest view,RO (Romania)
Paul,2020-06-06 09:33:40,00:02:34,,13 Reasons Why: Season 4: College Tour (Episode 2),,Chrome PC (Cadmium),00:53:56,00:53:56,RO (Romania)
Paul,2020-06-06 08:05:57,00:51:22,,13 Reasons Why: Season 4: College Tour (Episode 2),,Chrome PC (Cadmium),00:51:22,Not latest view,RO (Romania)
Paul,2020-06-06 07:00:35,00:55:03,,13 Reasons Why: Season 4: Winter Break (Episode 1),,Chrome PC (Cadmium),00:55:03,00:55:03,RO (Romania)
Paul,2020-06-06 07:00:27,00:00:05,,"13 Reasons Why: Season 1: Tape 1, Side A (Episode 1)",,Chrome PC (Cadmium),00:00:05,00:00:05,RO (Romania)
Paul,2020-06-04 14:59:36,00:07:41,,Harry Potter and the Half-Blood Prince,,Chrome PC (Cadmium),00:07:41,00:07:41,RO (Romania)
Paul,2020-06-04 14:26:13,00:25:15,,Harry Potter and the Order of the Phoenix,,Chrome PC (Cadmium),02:08:32,02:08:32,RO (Romania)
Paul,2020-06-04 12:15:31,00:27:40,,Harry Potter and the Order of the Phoenix,,Apple iPhone 8 Plus (GSM),01:43:17,Not latest view,RO (Romania)
Paul,2020-06-03 20:31:59,01:15:47,,Harry Potter and the Order of the Phoenix,,Chrome PC (Cadmium),01:15:47,Not latest view,RO (Romania)
Paul,2020-06-03 17:42:05,00:00:19,,"Love, Death & Robots: Volume 1: THE DUMP (Episode 9)",,Chrome PC (Cadmium),00:00:40,00:00:40,RO (Romania)
Paul,2020-06-03 17:26:32,00:15:31,,"Love, Death & Robots: Volume 1: GOOD HUNTING (Episode 8)",,Chrome PC (Cadmium),00:15:52,00:15:52,RO (Romania)
Paul,2020-06-03 17:11:05,00:15:26,Autoplayed: user action: None; ,"Love, Death & Robots: Volume 1: SUITS (Episode 4)",,Chrome PC (Cadmium),00:15:47,00:15:47,RO (Romania)
Paul,2020-06-03 17:00:37,00:10:26,,"Love, Death & Robots: Volume 1: THE WITNESS (Episode 3)",,Chrome PC (Cadmium),00:10:47,00:10:47,RO (Romania)
Paul,2020-06-03 16:48:39,00:11:52,,"Love, Death & Robots: Volume 1: SUCKER OF SOULS (Episode 5)",,Chrome PC (Cadmium),00:11:42,00:11:42,RO (Romania)
Paul,2020-06-03 14:11:05,01:09:39,,Harry Potter and the Goblet of Fire,,Chrome PC (Cadmium),02:24:41,02:24:41,RO (Romania)
Paul,2020-06-03 13:53:09,00:17:26,,Harry Potter and the Goblet of Fire,,Apple iPhone 8 Plus (GSM),01:15:02,Not latest view,RO (Romania)
Paul,2020-06-03 10:46:43,00:19:21,,Harry Potter and the Goblet of Fire,,Chrome PC (Cadmium),00:57:36,Not latest view,RO (Romania)
Paul,2020-06-03 05:35:31,00:26:39,,Community: Season 6: Emotional Consequences of Broadcast Television (Episode 13),,Chrome PC (Cadmium),00:26:39,Not latest view,RO (Romania)
Paul,2020-06-02 21:51:34,00:00:16,,Community: Season 6: Emotional Consequences of Broadcast Television (Episode 13),,Chrome PC (Cadmium),00:00:16,Not latest view,RO (Romania)
Paul,2020-06-02 21:20:40,00:24:27,,Community: Season 6: Wedding Videography (Episode 12),,Chrome PC (Cadmium),00:24:38,Not latest view,RO (Romania)
Paul,2020-06-02 20:54:13,00:26:24,,Community: Season 6: Modern Espionage (Episode 11),,Chrome PC (Cadmium),00:26:24,Not latest view,RO (Romania)
Paul,2020-06-02 20:29:57,00:19:30,,Community: Season 6: Basic RV Repair & Palmistry (Episode 10),,Chrome PC (Cadmium),00:25:32,Not latest view,RO (Romania)
Paul,2020-06-02 18:06:58,00:06:01,Autoplayed: user action: None; ,Community: Season 6: Basic RV Repair & Palmistry (Episode 10),,Chrome PC (Cadmium),00:06:01,Not latest view,RO (Romania)
Paul,2020-06-02 17:39:47,00:11:03,,Community: Season 6: Grifting 101 (Episode 9),,Chrome PC (Cadmium),00:28:14,Not latest view,RO (Romania)
Paul,2020-06-02 17:06:52,00:14:14,,Community: Season 6: Grifting 101 (Episode 9),,Chrome PC (Cadmium),00:17:11,Not latest view,RO (Romania)
Paul,2020-06-02 15:40:39,00:02:35,Autoplayed: user action: None; ,Community: Season 6: Grifting 101 (Episode 9),,Chrome PC (Cadmium),00:02:57,Not latest view,RO (Romania)
Paul,2020-06-02 14:55:38,00:27:49,,Community: Season 6: Intro To Recycled Cinema (Episode 8),,Chrome PC (Cadmium),00:27:49,Not latest view,RO (Romania)
Paul,2020-06-02 13:43:04,00:23:56,,Community: Season 6: Advanced Safety Feature (Episode 7),,Chrome PC (Cadmium),00:27:51,Not latest view,RO (Romania)
Paul,2020-06-01 21:32:39,00:03:36,,Community: Season 6: Advanced Safety Feature (Episode 7),,Chrome PC (Cadmium),00:03:36,Not latest view,RO (Romania)
Paul,2020-06-01 21:05:27,00:27:11,Autoplayed: user action: None; ,Community: Season 6: Basic Email Security (Episode 6),,Chrome PC (Cadmium),00:27:32,Not latest view,RO (Romania)
Paul,2020-06-01 20:26:41,00:28:05,Autoplayed: user action: None; ,Community: Season 6: Laws Of Robotics & Party Rights (Episode 5),,Chrome PC (Cadmium),00:28:05,Not latest view,RO (Romania)
Paul,2020-06-01 19:52:52,00:30:20,Autoplayed: user action: None; ,Community: Season 6: Queer Studies & Advanced Waxing (Episode 4),,Chrome PC (Cadmium),00:30:20,Not latest view,RO (Romania)
Paul,2020-06-01 19:22:51,00:23:59,Autoplayed: user action: Unspecified; ,Community: Season 6: Basic Crisis Room Decorum (Episode 3),,Chrome PC (Cadmium),00:23:59,Not latest view,RO (Romania)
Paul,2020-06-01 19:21:22,00:01:26,,Community: Season 6: Lawnmower Maintenance & Postnatal Care (Episode 2),,Chrome PC (Cadmium),00:26:28,Not latest view,RO (Romania)
Paul,2020-06-01 16:46:00,00:25:12,,Community: Season 6: Lawnmower Maintenance & Postnatal Care (Episode 2),,Chrome PC (Cadmium),00:25:02,Not latest view,RO (Romania)
Paul,2020-06-01 16:10:42,00:26:28,,Community: Season 6: Ladders (Episode 1),,Chrome PC (Cadmium),00:26:48,Not latest view,RO (Romania)
Paul,2020-06-01 15:49:32,00:21:07,Autoplayed: user action: None; ,Community: Season 5: Basic Sandwich (Episode 13),,Chrome PC (Cadmium),00:21:08,Not latest view,RO (Romania)
Paul,2020-06-01 14:59:49,00:21:33,Autoplayed: user action: None; ,Community: Season 5: Basic Story (Episode 12),,Chrome PC (Cadmium),00:21:34,Not latest view,RO (Romania)
Paul,2020-06-01 14:57:03,00:02:43,Autoplayed: user action: None; ,Community: Season 5: G.I. Jeff (Episode 11),,Chrome PC (Cadmium),00:20:43,Not latest view,RO (Romania)
Paul,2020-06-01 14:18:42,00:21:33,Autoplayed: user action: None; ,Community: Season 5: Advanced Advanced Dungeons & Dragons (Episode 10),,Chrome PC (Cadmium),00:21:34,Not latest view,RO (Romania)
Paul,2020-06-01 13:59:20,00:19:21,,Community: Season 5: VCR Maintenance and Educational Publishing (Episode 9),,Chrome PC (Cadmium),00:21:34,Not latest view,RO (Romania)
Paul,2020-06-01 09:35:13,00:02:12,Autoplayed: user action: None; ,Community: Season 5: VCR Maintenance and Educational Publishing (Episode 9),,Chrome PC (Cadmium),00:02:13,Not latest view,RO (Romania)
Paul,2020-06-01 09:13:36,00:21:34,Autoplayed: user action: None; ,Community: Season 5: App Development and Condiments (Episode 8),,Chrome PC (Cadmium),00:21:35,Not latest view,RO (Romania)
Paul,2020-06-01 08:23:55,00:21:31,Autoplayed: user action: None; ,Community: Season 5: Bondage and Beta Male Sexuality (Episode 7),,Chrome PC (Cadmium),00:21:32,Not latest view,RO (Romania)
Paul,2020-06-01 08:07:12,00:15:21,,Community: Season 5: Analysis of Cork-Based Networking (Episode 6),,Chrome PC (Cadmium),00:21:35,Not latest view,RO (Romania)
Paul,2020-06-01 06:41:34,00:04:54,,Community: Season 5: Analysis of Cork-Based Networking (Episode 6),,Chrome PC (Cadmium),00:06:14,Not latest view,RO (Romania)
Paul,2020-05-31 21:30:43,00:02:03,Autoplayed: user action: None; ,Community: Season 5: Analysis of Cork-Based Networking (Episode 6),,Chrome PC (Cadmium),00:02:04,Not latest view,RO (Romania)
Paul,2020-05-31 21:09:09,00:21:33,Autoplayed: user action: None; ,Community: Season 5: Geothermal Escapism (Episode 5),,Chrome PC (Cadmium),00:21:34,Not latest view,RO (Romania)
Paul,2020-05-31 21:02:15,00:06:53,,Community: Season 5: Cooperative Polygraphy (Episode 4),,Chrome PC (Cadmium),00:20:36,Not latest view,RO (Romania)
Paul,2020-05-31 14:34:59,00:14:32,Autoplayed: user action: None; ,Community: Season 5: Cooperative Polygraphy (Episode 4),,Chrome PC (Cadmium),00:14:33,Not latest view,RO (Romania)
Paul,2020-05-31 13:51:27,00:21:29,Autoplayed: user action: None; ,Community: Season 5: Basic Intergluteal Numismatics (Episode 3),,Chrome PC (Cadmium),00:21:30,Not latest view,RO (Romania)
Paul,2020-05-31 13:19:51,00:21:02,Autoplayed: user action: None; ,Community: Season 5: Introduction to Teaching (Episode 2),,Chrome PC (Cadmium),00:21:33,Not latest view,RO (Romania)
Paul,2020-05-31 12:39:19,00:20:27,,Community: Season 5: Repilot (Episode 1),,Chrome PC (Cadmium),00:21:33,Not latest view,RO (Romania)
Paul,2020-05-31 10:12:15,00:00:52,Autoplayed: user action: None; ,Community: Season 5: Repilot (Episode 1),,Chrome PC (Cadmium),00:00:53,Not latest view,RO (Romania)
Paul,2020-05-31 09:28:10,00:21:33,Autoplayed: user action: None; ,Community: Season 4: Advanced Introduction to Finality (Episode 13),,Chrome PC (Cadmium),00:21:34,Not latest view,RO (Romania)
Paul,2020-05-31 09:06:14,00:21:33,,Community: Season 4: Heroic Origins (Episode 12),,Chrome PC (Cadmium),00:21:34,Not latest view,RO (Romania)
Paul,2020-05-31 08:44:44,00:21:29,Autoplayed: user action: None; ,Community: Season 4: Basic Human Anatomy (Episode 11),,Chrome PC (Cadmium),00:21:29,Not latest view,RO (Romania)
Paul,2020-05-31 08:26:42,00:18:01,,Community: Season 4: Intro to Knots (Episode 10),,Chrome PC (Cadmium),00:21:31,Not latest view,RO (Romania)
Paul,2020-05-31 07:48:43,00:03:28,Autoplayed: user action: None; ,Community: Season 4: Intro to Knots (Episode 10),,Chrome PC (Cadmium),00:03:29,Not latest view,RO (Romania)
Paul,2020-05-31 07:28:12,00:20:29,,Community: Season 4: Intro to Felt Surrogacy (Episode 9),,Chrome PC (Cadmium),00:20:45,Not latest view,RO (Romania)
Paul,2020-05-31 07:03:31,00:21:30,Autoplayed: user action: Unspecified; ,Community: Season 4: Herstory of Dance (Episode 8),,Chrome PC (Cadmium),00:21:31,Not latest view,RO (Romania)
Paul,2020-05-31 06:55:50,00:07:40,,Community: Season 4: Economics of Marine Biology (Episode 7),,Chrome PC (Cadmium),00:21:26,Not latest view,RO (Romania)
Paul,2020-05-31 06:17:13,00:02:02,,Community: Season 4: Economics of Marine Biology (Episode 7),,Chrome PC (Cadmium),00:13:45,Not latest view,RO (Romania)
Paul,2020-05-30 21:23:53,00:38:15,,Harry Potter and the Goblet of Fire,,Chrome PC (Cadmium),00:38:15,Not latest view,RO (Romania)
Paul,2020-05-30 20:45:24,00:37:48,,Harry Potter and the Prisoner of Azkaban,,Chrome PC (Cadmium),02:10:06,02:10:06,RO (Romania)
Paul,2020-05-30 18:28:22,00:09:43,,Harry Potter and the Prisoner of Azkaban,,Chrome PC (Cadmium),01:32:18,Not latest view,RO (Romania)
Paul,2020-05-30 18:27:25,00:00:41,Autoplayed: user action: None; ,"Love, Death & Robots: Volume 1: SUCKER OF SOULS (Episode 5)",,Chrome PC (Cadmium),00:01:02,Not latest view,RO (Romania)
Paul,2020-05-30 18:12:58,00:14:26,,"Love, Death & Robots: Volume 1: THE SECRET WAR (Episode 18)",,Chrome PC (Cadmium),00:14:47,00:14:47,RO (Romania)
Paul,2020-05-30 17:46:43,00:04:45,Autoplayed: user action: None; ,"Love, Death & Robots: Volume 1: WHEN THE YOGURT TOOK OVER (Episode 6)",,Chrome PC (Cadmium),00:05:06,00:05:06,RO (Romania)
Paul,2020-05-30 17:16:06,00:15:18,,"Love, Death & Robots: Volume 1: SONNIE'S EDGE (Episode 1)",,Chrome PC (Cadmium),00:15:39,00:15:39,RO (Romania)
